property_id,sqft_living,sqft_lot,bedrooms,bathrooms,floors,year_built,year_renovated,condition,grade,waterfront,view,city,zipcode,latitude,longitude,distance_to_downtown,school_rating,crime_rate,has_garage,sqft_basement,price
PROP_00669,1335.6058482154465,2307.2590310861738,4,1.0,2.0,2012.0,1985.0,4,,0,4,Kirkland,98159,47.20719795150827,-122.2735533970954,13.835639591869963,9.9,3.1604751707010474,Yes,0.0,423677.3362158131
PROP_00456,1011.4185894325417,6399.066819155358,3,3.0,1.0,1970.0,2008.0,3,3.0,0,0,Other,98001,47.50415422598371,-122.13379068893211,8.920498358662783,8.2,3.0611458530436093,TRUE,483.48080569155184,
PROP_00393,2497.954503343587,13421.557280534216,1,2.0,2.0,1992.0,0.0,4,4.0,0,2,Bellevue,98109,47.25454092692513,-121.82338826067407,7.397326675920487,6.5,13.551251771139334,0,504.94721502292987,617289.1832433718
PROP_00684,,5215.288019429159,3,3.0,2.0,2019.0,0.0,3,9.0,0,0,,98167,47.63156183203667,-121.88281497794694,2.9423783998051265,6.1,4.8048762760308525,false,336.95042148732114,970005.1136321049
PROP_00723,2351.393153188622,2231.6254694565287,3,1.0,2.0,2000.0,0.0,1,3.0,0,0,Kirkland,98033,47.12074579858422,-121.95718026260502,1.98343164303308,,0.9504381582923827,No,223.6612989175763,568056.7656933788
PROP_00375,1384.1571882948685,15306.395273892706,5,1.0,1.5,,0.0,3,4.0,0,0,Kirkland,98122,47.3683841396376,-122.26699265003433,0.7579473134703328,7.1,7.459148587633855,1,0.0,481104.5235090636
PROP_00412,4007.9495401039894,,1,2.5,2.0,2008.0,0.0,4,5.0,0,0,Tacoma,98190,47.759316183815784,-122.30676730919232,23.435592773065864,8.4,1.1243916464578787,0,0.0,900463.2722001873
PROP_00074,,,1,1.5,2.0,1981.0,2016.0,3,8.0,0,0,Redmond,98072,47.75407859649088,-122.27019947960441,23.373793253532984,,1.8219526455003772,Yes,0.0,592752.9339519588
PROP_00947,5992.987989758911,4647.728720335889,3,4.5,2.0,2000.0,0.0,4,7.0,0,1,BELLEVUE,98031,47.52673203914794,-121.70828105581033,0.9947970992906003,6.2,3.800537156905734,1,192.93635297171636,1208154.2571143378
PROP_00500,2197.863881912789,8691.438778128468,1,2.5,1.5,2022.0,0.0,3,7.0,0,0,Tacoma,98035,47.23991340388144,-122.3957614033556,6.420371195184646,,,Yes,,651095.4169056802
PROP_00604,1128.5562134933525,10518.728615725986,1,4.0,2.0,1999.0,0.0,4,7.0,0,0,Seattle,98124,47.139835572933116,-122.04597939125715,3.531598813723157,6.3,1.4274064728902798,1,488.0440968247322,544221.9147348364
PROP_00114,2003.494190520531,4506.010378034754,1,2.0,1.5,1986.0,0.0,4,7.0,0,0,Bellevue,98046,47.13166389640402,-121.56011662963603,5.517741222618543,10.0,4.670542365690839,false,663.6517857634765,629149.3769959236
PROP_00417,1398.4863345503898,,5,1.5,1.0,2022.0,0.0,4,8.0,0,2,Redmond,98070,47.737378130745675,-122.39534144121151,16.784011271991243,6.3,2.8875761867336545,No,197.59618508547186,609097.427068847
PROP_00089,1639.0661333763098,6724.448941097361,1,3.5,2.0,1987.0,0.0,3,5.0,0,1,Other,98027,47.103539560405906,-121.9005350941961,2.9916715353886945,4.0,1.5880039288371761,No,814.1724034925554,454035.15104503656
PROP_00990,2606.52156396019,10770.829024556844,2,1.5,1.0,2007.0,1987.0,4,8.0,0,2,Bellevue,98017,47.47519220966934,-122.1323159405487,17.576961529739275,7.0,2.3277496946359713,No,,761422.7125218674
PROP_00932,5160.6241631872335,11437.99365461131,2,3.0,1.5,1959.0,0.0,3,9.0,yes,0,Seattle,98176,47.559237678700576,-122.0516584220616,0.8131717418887958,7.2,3.0961827161891775,Yes,703.5945203822432,1351812.1176554137
PROP_00874,1025.7141487326471,,3,3.0,1.0,,0.0,4,7.0,0,0,Bellevue,98100,47.27732041664747,-121.89656893512526,7.831666060499991,4.9,0.6063730519871156,TRUE,694.1464559897129,468700.80183527694
PROP_00660,7696.995514380854,4485.616673304678,3,2.5,1.0,2018.0,0.0,3,6.0,0,4,Seattle,98130,47.75385184262348,-122.49279667625501,1.788253127458135,3.7,1.8157886739256326,No,404.4819747895707,1519151.3413580228
PROP_00011,4503.557475158312,10098.63124739846,2,3.0,3.0,1977.0,0.0,4,8.0,0,0,Seattle,98043,47.77970181497848,-122.37523765464667,0.009753268701971697,9.2,8.543095608018684,No,0.0,1068101.5967958942
PROP_00396,2954.839157166249,4347.679535083061,1,3.0,2.0,1900.0,0.0,3,7.0,0,0,Tacoma,98007,47.17977068033375,-122.37121290267164,5.939920213950558,7.2,,No,325.1105249717442,714675.6931979044
PROP_00575,3986.1904153746677,8156.802105519432,6,2.5,1.0,1978.0,0.0,4,9.0,0,3,Tacoma,98074,47.41974548021896,-121.62298998341015,6.207977353480216,4.8,10.17118596690337,No,0.0,1057155.1646858954
PROP_00042,1034.993721443479,12013.036639492067,3,2.5,2.0,1975.0,0.0,5,8.0,0,4,Seattle,98159,47.35342755707272,-121.62853686474526,0.25241110356127,5.9,0.6743922846280341,false,0.0,510162.49020025134
PROP_00167,1206.4321066075565,3923.9397598958567,3,3.5,2.0,2018.0,,4,6.0,yes,2,Redmond,98132,47.42570682748336,-122.20048882469725,4.819260026174976,5.4,1.4984761457349223,No,576.8335356767192,724551.8559866794
PROP_00416,1347.022778746197,,3,3.0,2.0,2009.0,0.0,4,9.0,0,0,Tacoma,98158,47.44986951827746,-122.11064196397842,25.837607371766758,6.4,4.841746213731056,1,607.8993121536198,600125.7129382081
PROP_00967,1352.571539605551,9924.141207817785,4,2.0,1.0,,,3,7.0,0,1,Seattle,98194,47.31784514052538,-122.08231451496344,19.0489384661308,8.5,4.178491321893107,false,548.5682693391855,462684.2030297047
PROP_00426,1582.5552749872836,13172.420435760741,1,2.5,1.0,2008.0,0.0,2,,0,2,Bellevue,98090,47.65841367083941,-122.30960613031829,2.8457312041600953,,0.33894252233958566,Yes,688.8507512944996,566363.1843668944
PROP_00544,1962.6704347430718,9645.203693061694,8,2.0,2.0,,,4,3.0,0,1, ,98147,47.71029998788311,-121.56016102838363,4.535744446625317,9.0,9.898312168997519,Yes,33.27583306866762,628180.0273032545
PROP_00948,3070.6013520531224,6766.374213325759,1,4.0,2.0,2007.0,0.0,4,9.0,0,0,Bellevue,98139,47.42366277682229,-122.17158711168935,2.3062189265630204,,2.578646138949785,1,0.0,767663.0751164078
PROP_00307,1390.019714105979,4775.584269830459,2,3.0,1.0,2015.0,2010.0,3,6.0,0,0,Seattle,98077,47.252384805529665,-121.56345880435019,18.611013011015697,5.3,0.15660359048700284,1,496.36637535660867,512662.18080914585
PROP_00904,1547.1863183678004,2458.748848890341,3,2.0,2.0,1993.0,0.0,2,7.0,No,0,Bellevue,98116,47.20840313771452,-122.48583278558387,16.327782298524145,8.6,0.4530393650254838,No,,
PROP_00661,5306.195772169813,4216.285239210265,1,2.0,3.0,2021.0,2014.0,5,9.0,0,4,Tacoma,98143,47.29388877623841,-122.1133890734784,7.803409540157695,,2.9684495747397444,Yes,,1030047.5403340588
PROP_00257,,26078.365148774807,2,1.5,1.0,1979.0,0.0,3,3.0,0,0,Redmond,98065,47.24621740053445,-121.85400019584408,0.6635708087123687,7.4,1.8611461171387815,Yes,0.0,421633.0226870824
PROP_00335,1041.5814519172925,,1,3.0,2.0,,0.0,4,8.0,0,0, ,98161,47.18121787775004,-122.01043685489803,0.8640009433638579,8.8,3.0960033482390474,1,,547922.1022570494
PROP_00015,1202.6114228322572,3248.9072786764955,3,2.0,1.0,2000.0,0.0,2,8.0,0,0,Seattle,98065,47.42723072856269,-121.76851638305524,2.947612571394149,6.7,1.1019377494919218,0,400.1936355211693,476057.66731066577
PROP_00678,9093.68783545105,4486.351966015718,4,1.5,1.0,,2022.0,4,,0,0,Seattle,98086,47.538616028103405,-122.4828525495954,12.07599511391712,,2.4762082929724896,No,392.53550956098985,1681424.7594766386
PROP_00324,4098.1034985563065,2490.2119978069677,1,2.0,1.5,,1997.0,3,6.0,0,0,Seattle,98186,47.61555485685737,-121.65981685236532,0.9463482717706793,,11.719948237676206,false,0.0,796876.2652526621
PROP_00817,1509.1648434090137,9424.209694417172,1,1.5,1.0,2020.0,0.0,3,6.0,0,3,Bellevue,98025,47.39077163990368,-121.61471563106868,0.3874574849128956,9.7,,Yes,185.47790725392395,533309.0924074366
PROP_00222,1098.3570614484106,6303.764179804533,2,5.0,1.0,2023.0,0.0,4,6.0,0,2,seattle,98070,47.12865936001627,-121.53123986021244,6.32912965741642,6.3,0.44315787503510934,Yes,0.0,470601.90944106213
PROP_00179,1147.9444134392788,7553.16783095935,4,1.0,2.5,1974.0,0.0,4,,0,0,Seattle,98022,47.71035763131433,-122.20281223363054,0.24442502289214404,6.5,2.8740055199849994,1,664.902013404942,309279.24139919947
PROP_00099,1114.167435191866,6797.778746732866,2,1.0,3.0,1988.0,0.0,3,9.0,0,0,BELLEVUE,98174,47.357539970008105,-121.69934339045736,3.084254483181747,6.5,2.0339331682014183,0,0.0,527995.4829170054
PROP_00521,7116.514696928056,6645.341541035483,5,3.0,1.0,1967.0,0.0,4,,yes,0,Redmond,98175,47.31703207610259,-121.55960859562325,16.47012167359622,5.9,1.7568388881330992,Yes,0.0,1673337.0367211027
PROP_00022,1345.5155120024024,4433.730339958685,4,2.0,2.0,2004.0,2016.0,2,7.0,0,0,Bellevue,98167,47.71681317493861,-122.21506926972195,27.575218987496214,,0.06491411438962494,0,200.08055938379522,556274.3801568153
PROP_00356,1026.8690726673944,2725.6698217527087,3,2.5,1.0,1981.0,2015.0,5,10.0,0,0,Kirkland,98124,47.63642346276699,-121.68042511991094,8.576615201167737,8.1,3.5559743530087546,0,0.0,
PROP_00720,3786.1272652612406,4764.888473192831,4,1.5,2.0,,2007.0,4,8.0,0,0,Bellevue,98119,47.7991852857355,-122.13182221620065,37.304097421016245,6.8,1.2821436648613596,Yes,651.1944331412299,
PROP_00927,1780.0877556797964,4791.019343057694,1,2.0,2.0,1963.0,0.0,3,10.0,0,2,Bellevue,98198,47.69739561671649,-122.09414604710773,8.187682422092482,4.2,4.62910280240977,No,509.6587325970167,579209.6787124248
PROP_00757,1762.413858049028,2387.9592409459087,1,4.0,2.5,1999.0,1980.0,3,7.0,0,0,Bellevue,98063,47.178303064667055,-122.3304943747006,23.630761467648288,5.0,7.021994609680279,No,142.45875456793698,551101.3903120905
PROP_00340,1676.5179657972333,6722.9045704070695,2,2.0,1.0,2019.0,0.0,3,6.0,0,0,Kirkland,98147,47.45098945730402,-121.61504566611768,4.76040487244548,7.8,1.583179649988308,No,  ,661060.2866965272
PROP_00431,2433.4305470790937,,3,2.0,2.0,,,3,7.0,0,0,Kirkland,98104,47.729109783262366,-122.36424124475712,38.89749350526685,8.2,3.1931941222613514,Yes,0.0,729837.3643370108
PROP_00595,,7852.954349566096,5,4.5,1.5,2022.0,0.0,4,3.0,0,0,Kirkland,98120,47.52093674416106,-121.75692151554207,8.956825045564077,8.1,2.41681672901496,Yes,719.7250497010368,526108.847204361
PROP_00898,1013.087188396285,9791.617489973567,3,2.5,2.0,1994.0,0.0,3,4.0,0,0,Tacoma,98060,47.355188621796685,-121.7726621575053,6.413834114102706,6.8,7.513241396857354,0,498.93616899852685,370666.694593555
PROP_00203,3288.2305001775057,5403.057828891817,1,4.0,1.0,2021.0,0.0,2,7.0,0,2,Seattle,98047,47.41852862343063,-122.36031162272992,1.595662676069336,5.3,0.056667702135782066,1,Check Plan,
PROP_00760,1164.491320126341,11277.38055017918,5,5.0,2.5,2007.0,0.0,3,11.0,0,0,Seattle,98023,47.60842010792417,-121.70900175052734,6.197610664939573,7.0,1.922854694872199,0,738.8427595597432,
PROP_00093,1823.8874948858288,8732.750075497968,5,3.0,1.0,2019.0,0.0,3,7.0,0,1,Seattle,98135,47.288387123292786,-121.90335850821162,3.8269494353818523,8.1,6.960036822320385,Yes,Check Plan,604698.5547420909
PROP_00602,,6964.787619926514,1,3.0,2.0,,0.0,3,9.0,0,0,Tacoma,98009,47.63089995623572,-121.78945595144135,9.403695816913803,5.0,4.921484898302946,false,0.0,320749.33812235284
PROP_00068,1077.475868811309,3857.271881587519,1,3.0,1.0,2017.0,0.0,3,5.0,0,0,BELLEVUE,98118,47.26612163022913,-122.01318093966032,8.729280891960059,9.7,1.4626048871373891,Yes,138.7611468291435,419179.7609412599
PROP_00953,3458.2095607713013,2825.9840928294493,2,2.0,3.0,1989.0,2013.0,1,5.0,0,3,Seattle,98012,47.7691792343804,-122.21507373717621,20.413968217420127,8.8,0.1305481595769997,0,402.26296521265266,809912.15732725
PROP_00284,1863.4140266094346,10298.752921807094,2,3.0,2.0,1937.0,2013.0,3,6.0,No,0,BELLEVUE,98164,47.62868760895273,-121.7403493989607,1.9958792603545756,8.5,0.39411929252749134,No,0.0,608589.5925201173
PROP_00865,1820.1634571378747,12478.481281083443,0,1.5,2.5,1993.0,0.0,3,7.0,0,4,BELLEVUE,98011,47.32187369455715,-121.50153538810365,0.852948680460951,8.8,2.2647886934190473,1,243.99581635154914,665920.3311014867
PROP_00434,1087.855521668605,6153.746775490132,3,2.5,2.0,2016.0,0.0,4,10.0,0,0,Seattle,98137,47.31601067377866,-122.41007011669633,3.6602662483279054,2.6,2.2409795348657373,0,615.8463721939343,513672.3235519682
PROP_00153,1672.2721094736362,2131.526190675076,4,2.5,1.0,1900.0,0.0,2,9.0,0,3,Redmond,98197,47.490629541704095,-122.3188413357278,3.296583354804914,9.4,8.062812815770764,Yes,730.0558301614824,551066.7379660509
PROP_00075,2305.662908787999,2542.0635029346654,2,2.0,2.0,2022.0,,4,4.0,0,0,Tacoma,98077,47.64635976598866,-121.55655923770003,14.97678047012456,5.1,0.8430252271951943,1,276.71720828998724,576585.0954767262
PROP_00788,1619.9075063211633,8728.042798585862,4,2.5,2.0,2013.0,0.0,3,8.0,0,3,Tacoma,98044,47.50930187919158,-122.01360842544854,0.54951847021858,7.3,7.967887448085006,0,353.0556023218972,595639.5246922756
PROP_00580,1614.5869673706975,16507.147771362746,4,2.0,1.0,,,2,9.0,0,0,Kirkland,98187,47.242876954954134,-121.8275602616799,2.2537401403919795,8.6,0.49231990598509623,No,848.6403033049361,
PROP_00446,5268.773939601984,,1,2.5,2.5,1985.0,2018.0,3,5.0,0,0,Redmond,98031,47.20689760130405,-121.89983262561434,3.6384272304917484,7.0,0.0014608437533922354,false,0.0,973148.5654104996
PROP_00188,1754.2794101939462,8079.200483430063,2,3.0,2.0,1997.0,0.0,3,7.0,Yes,0,Seattle,98181,47.43658824675534,-122.26991140804542,2.001181687470314,8.1,0.5267344648759469,No,533.8676314863887,826152.720008553
PROP_00271,2661.3281990870287,4495.912670899645,4,3.5,1.5,2015.0,0.0,4,6.0,0,0,Bellevue,98103,47.586656245530094,-122.4863053192577,4.812970419351996,8.4,1.9912681652490931,1,None,740797.760875705
PROP_00236,1329.5773683662628,10925.41913584785,33,5.0,3.0,2023.0,0.0,3,,0,0,Bellevue,98111,47.106010508521095,-121.87176040908503,6.858447938273229,8.6,0.55733500770708,Yes,520.3326617806963,957381.5120530081
PROP_00487,1329.8427258987585,8759.90347153902,2,3.0,1.0,2016.0,2005.0,2,,Yes,0,Bellevue,98054,47.773005398498974,-122.33394516507583,11.644382460075278,5.4,,0,591.549602993506,754294.450031162
PROP_00559,1968.3989670606798,7974.448101107322,3,2.5,1.0,2019.0,0.0,3,2.0,0,0,Redmond,98029,47.487624497968824,-121.77196533805059,3.194899275843966,,0.25030183559547375,0,,462606.0456058504
PROP_00117,1206.495476358639,7923.255642213484,2,2.5,3.0,2021.0,,3,,Yes,1,Seattle,98166,47.38101571865423,-122.07105523804155,25.680095821292433,6.4,3.549561208225059,Yes,377.24458243920776,736977.189373367
PROP_00880,1262.761578950931,,3,2.5,2.0,1963.0,0.0,3,9.0,0,0,Seattle,98051,47.23142588564952,-122.35156295776243,15.048675653720633,6.7,3.1334974491130416,Yes,520.6528440953805,444989.84362320777
PROP_00512,3699.0183615471183,7969.375932872952,1,2.5,2.5,2020.0,0.0,2,10.0,0,3,Seattle,98092,47.32627339298118,-121.7433459342544,13.411416804438138,4.7,0.8547213101920856,Yes,,879401.7063505432
PROP_00597,1189.1285171132165,2534.1406235240493,1,2.0,2.0,2016.0,2021.0,4,7.0,0,4,Seattle,98032,47.41181919887733,-122.21207899828792,0.4158664187531508,7.7,2.4239796707763936,Yes,0.0,460688.4942855003
PROP_00643,1396.7492302319827,,4,1.0,2.0,2001.0,2015.0,4,7.0,0,1,Bellevue,98073,47.430074298928695,-121.88639765914363,16.48396704543852,8.4,5.4053277717094765,0,,633770.0865378089
PROP_00126,2703.829726638945,19410.221435626914,1,3.0,1.0,2021.0,0.0,4,4.0,0,0,Redmond,98037,47.50309405935757,-122.15796253425606,0.5899184823265505,8.5,1.2682859582373813,No,563.5266767248481,691248.4279293463
PROP_00116,2627.9689407405567,,4,2.5,2.0,,0.0,5,8.0,0,0,Bellevue,98181,47.35108103683386,-121.55451236726016,7.058519595479419,5.1,8.54150557848429,Yes,0.0,658165.1760836577
PROP_00473,3217.721229160009,,3,2.5,3.0,1978.0,2019.0,4,7.0,0,0,Kirkland,98104,47.53608527215383,-122.16424460298683,6.868900157888861,5.7,1.2307575327747649,0,  ,810416.5716987704
PROP_00410,1384.6536333850388,4511.9882365729245,1,2.0,1.0,2020.0,2023.0,2,,yes,0,Seattle,98046,47.63987778797292,-122.36420415441398,28.073631975694976,7.8,5.1140253812234135,Yes,491.9136739286537,718467.3262580675
PROP_00057,1218.1346946312674,8099.081729742877,1,2.0,2.0,2023.0,0.0,1,7.0,0,0, ,98119,47.31773337882435,-122.04106844115957,4.33213034651353,8.8,,Yes,0.0,563077.6650378187
PROP_00728,1225.179773067023,5209.74991600244,1,3.0,2.0,2018.0,0.0,2,5.0,1,0,Kirkland,98070,47.42666237835912,-121.54142158318768,5.134117423595999,6.2,0.5530304269369715,0,459.40237671697963,549015.5361109015
PROP_00980,1406.8318779381004,3573.5094035918555,4,2.0,1.5,2017.0,0.0,4,8.0,0,1,Redmond,98061,47.61812201486323,-121.57005929219994,23.31506777466606,8.3,0.4950494271459015,1,415.82052315134547,642329.1642430279
PROP_00369,1071.884155303157,2927.4874342483763,3,3.0,1.0,1998.0,2015.0,5,6.0,0,0,Bellevue,98055,47.7279960956094,-122.1906493472743,6.193237216285299,5.5,1.106358816434425,No,50.03086069875576,495657.3807623478
PROP_00268,1445.4923423149492,5792.2439796547405,5,2.0,2.0,1953.0,2013.0,5,5.0,0,1,Bellevue,98005,47.6049692590765,-122.29686987291869,4.924818063549214,5.6,0.7046924391968822,No,0.0,
PROP_00046,1373.5465816576236,13352.878021514192,3,3.5,1.0,1997.0,0.0,3,9.0,0,0,Bellevue,98179,47.61887544092321,-122.14197468587098,20.748203116373382,9.5,,Yes,602.3579896264858,613159.6112786258
PROP_00349,1983.1249947827287,3451.908498630156,4,2.5,2.0,2000.0,0.0,3,6.0,0,0,Tacoma,98120,47.15445348466395,-121.91035682342728,6.246198588406848,4.5,1.237543999302694,Yes,0.0,611740.9924266179
PROP_00195,1429.567615811644,10880.72814987914,2,2.5,3.0,2016.0,1983.0,3,5.0,0,1,Bellevue,98090,47.58947545352069,-121.63540276879735,32.48563122805382,6.7,3.8302687737481644,Yes,0.0,465622.405437693
PROP_00102,1377.3967087950998,,1,2.5,2.0,1997.0,0.0,4,6.0,0,3,seattle,98118,47.71400882505586,-121.70059094995769,1.4473188279087401,,0.6278794526182974,Yes,Check Plan,
PROP_00899,7389.172479584409,16820.79606300596,1,2.0,2.5,2019.0,,4,8.0,No,0,Redmond,98005,47.24385644453567,-122.48617731852377,4.875807045959467,6.7,2.705401066322879,No,498.93582087982384,1444331.210873168
PROP_00745,3298.3398495505835,14282.26150789922,6,4.5,1.0,,0.0,2,8.0,0,1,Tacoma,98096,47.7794548215414,-121.82236143736176,4.325423613387863,6.5,0.5476952620518171,No,376.00692358876864,989607.6442562455
PROP_00893,1506.1424894750885,11686.15326830324,4,1.5,2.0,1959.0,0.0,4,6.0,0,0,Redmond,98016,47.52442728403154,-121.86722783197476,21.49261381921205,6.7,2.4518538471210594,1,324.6287812230811,491346.21531447995
PROP_00263,1730.4953249815037,2165.6443740474188,2,4.0,1.0,,0.0,3,8.0,0,0,Seattle,98058,47.25362963017137,-122.32214674350239,3.7028887749824007,7.3,3.226876852862876,1,480.9947159527052,650647.9791942511
PROP_00443,1463.0552604753125,5473.467157175925,1,2.0,1.5,2000.0,0.0,4,,0,0,Bellevue,98012,47.420960491714716,-121.86250529078258,12.048035937653287,8.6,0.31888685503792535,Yes,198.4048945337933,469692.66941883496
PROP_00792,1704.9944407931773,4410.9228243123225,2,2.0,2.0,2017.0,0.0,2,5.0,0,2,Seattle,98085,47.242922403720335,-121.53802094895596,22.158762758638954,7.6,0.8249716417191304,0,625.396213244387,482699.12293753435
PROP_00304,2294.9605629166845,2398.512726158108,2,4.5,1.0,1985.0,,3,5.0,0,0,Bellevue,98149,47.56279819054557,-121.55276098254049,0.3671671275075183,8.8,1.8858092053404203,No,0.0,595872.7525263741
PROP_00341,,3049.634559816091,2,3.0,2.0,,0.0,5,8.0,0,0,Kirkland,98092,47.61615062763278,-121.68654123337897,6.695401316160109,,1.1434225248461367,0,177.38795948669377,541335.4659674709
PROP_00936,1018.561887410766,-5923.45236496517,3,2.0,1.0,2002.0,,4,7.0,0,3,Seattle,98054,47.260793436914405,-121.64948088574447,6.799691145810705,7.2,0.5386410891143028,Yes,562.5915125106632,9311010.32257437
PROP_00313,4287.3799232686015,,4,2.5,1.0,1937.0,,3,4.0,0,0,Bellevue,98089,47.38401477839566,-122.14525285870305,0.6748468534468289,6.2,0.31981014773671923,false,263.4760261966572,784015.5481527043
PROP_00149,1326.6259210103694,2497.2064235798352,3,3.5,2.0,,0.0,4,8.0,0,2, ,98058,47.39520305537483,-122.37528598075923,4.802533300113855,5.5,,No,0.0,517974.6376125803
PROP_00124,1258.6867461393813,2036.6816948497108,1,3.5,1.0,2006.0,1999.0,3,6.0,No,0,seattle,98122,47.75558673134758,-122.46293970251627,0.35459308525501915,6.8,,Yes,,545988.3458036407
PROP_00846,1089.2134376505032,10079.932633955808,3,2.5,1.0,1980.0,,4,9.0,0,0,Seattle,98061,47.34126164748918,-121.73108340044423,7.626544817347995,7.8,4.53566531411465,1,475.9822743599797,586038.419264629
PROP_00885,1196.6777094517854,2253.5916699456493,3,2.0,2.0,2016.0,0.0,1,9.0,Yes,0,BELLEVUE,98085,47.50356035932278,-122.3544740426211,1.9121461952157606,6.6,5.673826588260507,Yes,615.127214138482,743533.5448104724
PROP_00050,4492.807132736227,8653.864638253133,3,3.0,2.0,2019.0,0.0,2,4.0,0,3,Bellevue,98011,47.34053680303846,-121.63490896732254,19.94120940586586,7.7,1.9609962321304548,Yes,0.0,924929.4234984962
PROP_00353,1177.8528687673074,8391.230811696558,4,2.0,3.0,,0.0,5,8.0,No,0,Seattle,98024,47.20117293901788,-121.72769825039119,18.44024361160961,7.5,,No,188.41136569458217,499328.1733921696
PROP_00998,,3940.777114207229,3,1.5,2.0,,,4,7.0,0,2,Redmond,98043,47.36157544295268,-122.33399041386974,1.6913481466688587,8.7,4.965776751664301,No,591.5627512729145,880840.4776150743
PROP_00142,1687.6592784638474,5336.482790995087,5,4.0,1.5,2009.0,0.0,3,4.0,0,2,Bellevue,98180,47.741924738732315,-121.8798539139583,20.7808375179587,6.4,1.5141587141820048,1,,517052.9687684653
PROP_00470,1012.2289443589693,3377.2512349338404,1,1.5,1.5,1998.0,0.0,4,5.0,No,0,Redmond,98186,47.5749811253183,-121.88211028669579,23.23336541934615,8.9,0.5209145841814382,false,0.0,320386.3154011716
PROP_00399,2404.6329868550174,26993.063411692052,4,1.5,1.0,1995.0,0.0,4,8.0,1,4,Bellevue,98042,47.35129245720072,-121.52096990717857,4.642802624329703,5.8,1.9708007940417418,Yes,,709102.871327779
PROP_00929,1298.254679928939,3017.5151391339655,3,3.5,3.0,2019.0,0.0,4,4.0,0,0,Bellevue,98157,47.76568292253838,-121.78368666929504,57.705226992203734,6.2,4.600687818017761,Yes,,452903.3913300226
PROP_00320,1796.7906483133147,5365.3917256736095,4,3.5,1.5,2002.0,0.0,4,10.0,0,2,Bellevue,98066,47.68313811434181,-122.12762133627153,1.564250608880723,7.5,2.0190572356976677,false, ,647662.0012496681
PROP_00019,1344.2229925539414,11264.708360891647,3,4.5,1.0,1917.0,0.0,3,3.0,0,0,Tacoma,98149,47.34488032337434,-121.7342195072499,2.4184651556056975,7.0,0.15683707231216465,Yes,474.1788471983855,451052.7840606654
PROP_00907,1418.272805169032,5456.192853212056,1,2.5,1.0,1992.0,1999.0,1,8.0,0,1,Seattle,98031,47.58551652736955,-121.80395810652838,2.431124744051734,7.3,0.039678165949748975,Yes,590.7582864296821,533626.9718161692
PROP_00850,1069.4320508282542,2786.9104854403868,3,5.0,1.0,2005.0,2023.0,4,,0,0,Bellevue,98147,47.42527759118984,-122.24318478564781,14.280770466663455,5.4,0.16862351213938084,false,320.280011288511,504098.7616705671
PROP_00894,2102.876778404595,9404.29260654904,1,1.0,2.5,1986.0,0.0,4,10.0,0,0,Seattle,98109,47.58667089986512,-122.46295457056915,1.056763537258216,6.6,1.0577646241151393,1,0.0,538578.2644385465
PROP_00407,1010.8968066151755,2875.1242618199253,2,3.0,2.0,,2018.0,4,3.0,0,1,Tacoma,98109,47.24787953962519,-122.11308494160446,28.97927553946058,8.2,0.2816969451467512,TRUE,0.0,
PROP_00537,1284.1524445811465,4429.360830588494,1,3.0,1.0,2008.0,0.0,3,7.0,Yes,0,Seattle,98196,47.61247228062071,-121.53742873369026,1.6443031317041215,2.7,0.8203520113284194,Yes,0.0,668575.8866198428
PROP_00693,1277.6125835696057,4836.144162055052,4,4.0,1.5,1907.0,0.0,3,10.0,0,3,Bellevue,98088,47.17138677890418,-121.8042889952577,16.87784031435053,8.7,4.289516225456113,0,0.0,625798.4945360987
PROP_00038,2152.750763098662,2549.1800781116726,3,1.0,2.0,2002.0,0.0,5,7.0,0,0,Seattle,98128,47.155987667512846,-122.25767495882832,0.7413939293407543,7.7,0.006006801015637603,Yes,627.9807358125463,635975.4714691725
PROP_00175,1191.6042225391338,2228.8884322708022,4,2.5,1.0,1998.0,0.0,4,7.0,Yes,0, ,98108,47.124123070103074,-121.99755240799827,0.04479838390880976,6.8,,false,0.0,741201.5694451218
PROP_00245,3635.52345733189,2225.0561543308268,2,2.5,3.0,2019.0,2020.0,4,8.0,0,0,Seattle,98026,47.42696368384497,-122.08087425016278,0.1231087880446883,7.5,3.0934618864112013,Yes,565.0631866502955,
PROP_00892,,2736.7663952547346,3,2.5,1.0,1982.0,0.0,3,,0,2,Redmond,98129,47.71329794925273,-121.71276845259285,12.460434443037737,6.8,3.9987092084456206,Yes,0.0,633230.2259036658
PROP_00721,1199.9558097007978,2819.1720352901284,6,3.0,3.0,2016.0,0.0,3,6.0,0,4,Kirkland,98124,47.12507071441381,-121.7254090818949,3.270811147441548,8.4,19.07861325020718,No,599.7825930970128,569695.9686354134
PROP_00943,2770.43919242236,11603.560187791194,2,2.5,2.5,2022.0,0.0,5,,0,3,Tacoma,98137,47.31154001566571,-121.92867626535364,5.310318534478409,7.1,4.633029938311045,Yes,,624285.3262559288
PROP_00924,1553.7566192586073,4831.997793704424,3,2.5,1.0,1979.0,0.0,5,9.0,0,0,BELLEVUE,98076,47.250241682903855,-122.46104553732314,24.112206710540587,8.1,0.21106483242655388,Yes,239.40179436481748,520006.24897187366
